Stock Code,Market Value of Equity,Total Market Value,Stock Return,Total Investment Expenditure,Amortization and Depreciation,Book Value,Operating Income after Depreciation,Annual Dividends,Leverage ,Cash,Age,Size
300505,1197739.13,2317127.11,0.083177,15450.83478,11977.3913,491073.0433,93058.34171,18797.78502,0.47675,38719.19401,1.431363764,5.017657197
300466,1981509.14,3157797.74,0.040853,35469.01361,11889.05484,594452.742,141182.5262,24565.75956,0.50803,45693.3333,1.342422681,5.465725536
600466,22182727.42,22182727.42,0.113293,357141.9115,158051.9329,3992890.936,1010201.407,231336.1221,0.7633,67435.49136,1.380211242,6.214349219
2857,601655.63,1556480,0.041988,10709.47021,4963.658948,132364.2386,31436.50667,7387.579067,0.28536,50632.2944,1.146128036,5.370051809
300560,1537943.11,2972386.8,0.053691,27375.38736,16725.13132,553659.5196,137861.2204,37498.25194,1.00577,73804.36424,1.431363764,5.274953484
600300,4932400,4932400,0.053571,80398.12,49940.55,1677016,367266.504,98060.15657,0.40338,111274.944,1.230448921,5.680791872
2117,6791364.78,6793546.94,0.106667,82175.51384,71309.33019,2309064.025,684637.4835,141719.9591,1.00874,146672.6784,0.903089987,6.629182338
603788,3689496.22,3689496.22,0.099734,39354.62635,28132.40868,1069953.904,214525.7577,51271.65609,0.86583,112935.4793,0,5.261160068
603050,905392.27,1808803.18,0.050895,15301.12936,4753.309418,307833.3718,85885.51073,15717.04846,0.26255,52654.26057,0.698970004,5.787668655
300423,3306267.87,6610840.44,0.108878,50255.27162,17357.90632,859629.6462,174504.8182,28793.295,1.00725,70669.8843,0.903089987,5.802457575
2137,2656065.11,4204235.34,0.141066,41700.22223,23904.58599,398409.7665,61753.51381,10621.60437,1.11262,34264.51802,1.322219295,6.713957156
601969,11317830.62,11317830.62,0.06044,150527.1472,104689.9332,4979845.473,1394356.732,227280.1474,0.59962,419778.3377,0,6.372246309
603559,2513737.78,2549541.95,0.057041,39968.4307,27336.89836,980357.7342,286264.4584,50382.54468,0.59354,117763.3427,1.278753601,5.79803449
603915,1247136.4,6847978.97,0.015808,18831.75964,9353.523,212013.188,61165.80474,17126.42533,0.3691,40882.43445,1.041392685,5.456235789
603181,2397780,4844000,0.118294,33329.142,21879.7425,1126956.6,263707.8444,57224.60223,0.29248,95814.32,1.361727836,5.930251449
300705,1217438.06,2884217.2,0.054031,20574.70321,10804.76278,231313.2314,57250.02477,15285.75661,0.29265,90766.31528,1.414973348,5.566918966
600366,6587497.38,6587497.38,0.102649,90907.46384,67521.84815,3557248.585,624297.1267,155449.9845,0.95215,158561.0619,0.301029996,5.929151055
603678,10384156.89,10384156.89,0.109284,131878.7925,64900.98056,2076831.378,504670.0249,129195.5264,1.26374,497712.6397,1.041392685,5.707123223
600406,62161158.53,97896398.35,-0.077526,808095.0609,505059.4131,22999628.66,6899888.597,1386877.608,1.0082,2708793.342,1.431363764,5.615256322
600439,4063827.73,4063827.73,0.087879,66646.77477,37082.42804,934680.3779,156091.6231,30437.86651,0.52707,45636.78541,1.491361694,5.915729342
600376,20559134.98,20559134.98,0.039113,279604.2357,115645.1343,8018062.642,1270862.929,257985.1745,0.54776,213609.4124,1.380211242,7.141911655
603081,1267715.14,6553358,-0.059942,12782.79433,8874.00598,469054.6018,85836.99213,15794.00655,1.20165,131525.8951,0,5.830813026
2017,6634127.8,6657107.51,-0.045455,104819.2192,58877.88423,1459508.116,349552.1938,66414.91682,0.95108,225942.2289,0.301029996,6.159522973
603165,750435.84,3000795.84,0.045736,13132.6272,5065.44192,345200.4864,99590.34033,15635.68343,0.17048,96505.59421,1.462397998,5.385536806
2272,1457715.71,1931068.18,0.061466,21428.42094,10750.65336,568509.1269,165720.4105,44413.07001,0.33958,33832.31451,1.462397998,5.469567181
603035,2238787.59,3640000,0.349948,13768.54368,19589.39141,447757.518,73432.23295,18945.5161,0.74904,147565.6,1.491361694,4.26
603357,2336941.18,4781789.18,0.012512,39026.91771,19571.88238,373910.5888,111238.4002,17798.14403,0.95786,22617.86282,0.903089987,5.902483842
603053,1726243.8,17262243.8,,29691.39336,14025.73088,863121.9,154930.3811,34704.40536,0.80565,541689.2104,1.230448921,5.143260539
900,6614554.3,6617731.54,0.048077,110463.0568,56223.71155,2976549.435,550661.6455,97467.11125,0.56769,100126.2782,1.204119983,6.123802229
300638,2538033.3,8415857.65,0.065421,37309.08951,17131.72478,583747.659,108868.9384,27870.44823,0.16753,255589.5968,1.477121255,5.375270803
2255,2055735.17,2686844.67,0.022436,36386.51251,12848.34481,411147.034,112859.8608,24377.72994,0.65145,57874.63419,1.230448921,5.519315884
603319,1877737.75,1877737.75,0.096814,13989.14624,16899.63975,694762.9675,196965.3013,37620.37255,0.41968,44615.04894,1.255272505,6
300427,3486472.04,5045437.82,0.167496,52994.37501,32249.86637,1115671.053,262182.6974,69740.59751,1.17746,99647.39695,1.255272505,5.354848946
2751,2968319.08,3889751.42,0.130279,51945.5839,18180.95437,742079.77,217429.3726,47834.46197,0.66006,177839.4349,1.462397998,5.669938029
2139,4438543.14,5664314.77,0.120968,64802.72984,39946.88826,1375948.373,258678.2942,48890.1976,0.40585,229971.1797,0.84509804,5.390140872
300491,1537930.87,2091507.15,0.05004,24760.68701,15379.3087,507517.1871,118251.5046,20812.26481,0.52936,41453.67171,1.230448921,4.979067464
2211,1951084.27,2720272.65,0.031147,30046.69776,12682.04776,1053585.506,195966.9041,42524.81819,0.92273,78615.87959,0.77815125,5.932546748
300700,894895.55,1664485.25,0.10262,13154.96459,8613.369669,510090.4635,77023.65999,14942.59004,0.87,33622.60205,0.84509804,5.702327203
2195,18257316.02,18638481.61,0.069536,248299.4979,166598.0087,10406670.13,1649457.216,318345.2427,0.61728,691860.4374,1.113943352,7.075817341
300526,9525221.5,9557005.7,0.31548,45086.04843,50007.41288,5238871.825,974430.1595,154934.3954,1.28214,270080.9811,1.51851394,6.16
2705,13125939.82,13216287.87,0.041035,221828.383,78755.63892,4462819.539,1097853.607,198711.5028,0.71221,149608.3787,0.84509804,5.926617027
600546,13837543.86,13837543.86,0.13128,206179.4035,108970.6579,2352382.456,629262.307,113267.2153,0.589,425227.7228,1.505149978,5.767497581
2949,1063951,4253851,0.009302,14256.9434,5718.736625,414940.89,66390.5424,18323.7897,0.83021,154542.4068,1.491361694,4.685989738
2250,15359610.66,15826031.1,0.223571,270329.1476,165115.8146,2303941.599,527602.6262,116600.1804,0.6805,454207.0926,1.146128036,6.033399413
2953,861260.4,3445027.43,0.064894,12918.906,6674.7681,198089.892,50909.10224,11301.8207,1.11127,156576.4967,0.602059991,5.501465692
603996,1509754.5,1509754.5,0.054507,25212.90015,11889.31669,785072.34,127966.7914,21114.52058,0.82049,28172.01897,1.322219295,5.79807399
300437,1397629.66,2281464.53,0.039801,22781.36346,13102.77806,531099.2708,113389.6943,29027.76174,1.20319,73052.49425,1.361727836,5.733484607
603329,891937.2,1820280,0.032959,10970.82756,8807.87985,133790.58,32912.48268,6911.621363,0.56584,27158.5776,1.113943352,5.44514092
2721,3539246.83,4757893.48,0.137725,45656.28411,33180.43903,1663446.01,422515.2866,70137.53757,0.75936,239988.1471,0.77815125,5.473534341
2185,20467828.19,20467828.19,0.242928,315204.5541,181651.9752,10847948.94,3091665.448,550316.4498,0.23861,107456.098,0,5.1517516
603909,1918062.86,1940525.72,0.002963,28195.52404,13666.19788,498696.3436,147863.4659,41106.04351,0.85509,74632.61919,1.477121255,6.084100261
600287,2633880.33,2633880.33,0.080645,38718.04085,24034.15801,553114.8693,162339.2141,31980.82519,0.85808,92185.81155,1.414973348,5.130262682
2027,91554490.02,91883530.55,0.117857,1272607.411,755324.5427,19226442.9,4970035.491,785265.6075,0.62237,2255740.675,0.903089987,5.493159582
2798,4752727.68,9643262.13,0.09676,67964.00582,40992.27624,1806036.518,330504.6829,70066.99277,0.94552,200676.2849,1.447158031,4.766963867
300610,618313.71,1865418.4,0.084063,10696.82718,5332.955749,142212.1533,31997.73449,6047.571819,0.20364,48519.53258,1.51851394,5.341597087
300434,1730010.17,3073340.62,0.10072,23701.13933,9947.558478,432502.5425,66605.39155,10790.07343,0.50367,31348.07432,1.176091259,5.678479074
2267,7973580.94,7973580.94,-0.002782,101264.4779,71762.22846,1594716.188,266317.6034,56193.01432,0.7972,441018.7618,1.397940009,5.898556221
603555,3708752.64,3708752.64,0.442542,65644.92173,37087.5264,778838.0544,167450.1817,33490.03634,1.15986,98504.47012,1.477121255,5.935369771
603823,1864094.35,5962500,0.174125,25351.68316,16310.82556,372818.87,98424.18168,17519.50434,0.96587,198670.5,1.041392685,5.170791408
2056,12813724.06,13477520,0.20944,175548.0196,115323.5165,6791273.752,1443145.672,301617.4455,0.87563,316182.6192,0.602059991,6.699392409
603015,2582959.41,2601292.32,0.081218,35386.54392,23246.63469,1368968.487,314178.2678,79172.92349,1.0957,144059.5687,1.255272505,5.799155663
2682,1967290.52,2491292.87,0.054762,34034.126,12295.56575,845934.9236,238976.6159,56876.43459,0.82954,99851.01823,1.342422681,5.171971036
2234,6557766.98,9608103.36,-0.008107,107547.3785,53281.85671,1639441.745,377071.6014,74283.10547,0.26868,362994.1449,0.477121255,6.426461991
603991,704914.23,1279020.57,0.055351,9163.88499,7577.827973,119835.4191,27322.47555,5956.299671,1.16993,63388.25945,1.079181246,4.848885598
300477,3549588.33,6164020.17,-0.041451,47564.48362,35052.18476,1206860.032,213614.2257,55112.47023,0.89136,303516.3532,1.113943352,5.183510095
2797,28999872,28999872,0.151599,463997.952,308123.64,11599948.8,1739992.32,313198.6176,0.85695,1503353.364,1.491361694,6.541686843
601098,21444240,21444240,0.031088,283063.968,225164.52,4717732.8,1346912.714,204730.7326,1.18752,85776.96,0.77815125,6.48197325
2858,921075.05,1901116,0.062853,14829.30831,8174.541069,552645.03,155845.8985,33662.71407,0.96861,67717.75192,0.477121255,6.165195622
603380,799843.16,2672000,0.146191,14157.22393,6198.78449,431915.3064,81631.99291,17959.03844,1.17592,110994.88,0.903089987,5.194950779
600755,13579517.7,13579517.7,0.051576,198260.9584,86569.42534,8147710.62,2350614.514,376098.3222,0.37906,434680.3616,0.477121255,6.652551041
2734,2851156.48,3965956.77,0.11703,43052.46285,29224.35392,1568136.064,383409.2676,103520.5023,0.78552,112395.2149,1.079181246,5.88485483
2786,3163234.2,3175729.2,0.038653,19770.21375,25305.8736,1897940.52,564637.3047,116315.2848,0.19182,49573.13281,1.278753601,4.84
300641,1105731,2423520,0.044304,13821.6375,6357.95325,574980.12,171919.0559,31461.18723,0.72497,45101.7072,1.079181246,5.988806759
300667,1617528.9,3657906.16,0.128705,19410.3468,13344.61343,566135.115,165877.5887,29692.08838,1.2337,178322.9253,1.462397998,5.210780541
603106,1492898.55,3527524,0.062726,19855.55072,9144.003619,865881.159,141138.6289,32320.74602,1.07398,72349.51724,1.477121255,5.525495384
300688,1168360.35,2174368,0.129575,17058.06111,10223.15306,537445.761,105876.8149,28163.23277,0.97714,63165.3904,0.903089987,4.996720694
603315,2672403.45,3730369.11,0.112637,37146.40796,24719.73191,774997.0005,183286.7906,39773.23356,0.86026,60842.32018,0.954242509,5.287964179
2204,6199697.8,6199697.8,0.038835,40918.00548,57347.20465,2789864.01,493805.9298,79008.94876,1.1871,104526.9049,0.77815125,4.33
2182,4526187.06,5979408.48,0.129426,79660.89226,32249.0828,2308355.401,371645.2195,87708.2718,0.62373,33245.51115,1.079181246,5.392693001
300410,2905357.13,3103702.44,0.149717,17432.14278,15253.12493,929714.2816,215228.8562,36373.6767,0.75543,166699.8581,1.477121255,4.14
2218,3647151.99,3709026.31,0.060071,44495.25428,20971.12394,2151819.674,560549.0251,103701.5696,0.26661,40428.38678,1.278753601,5.932131343
2109,3558953.39,3558953.39,0.04321,45198.70805,27581.88877,1174454.619,241350.4241,58889.50349,0.52049,47476.43822,1.278753601,5.973687445
2297,3017984.52,3025842.59,0.043903,49193.14768,32066.08553,754496.13,187492.2883,46873.07208,0.15031,73770.04234,1.380211242,6.67815801
601028,4001261.63,4001261.63,-0.064103,68421.57387,41513.08941,760239.7097,169153.3354,38566.96047,1.13642,78824.85411,1.079181246,6.151232317
603758,951540.93,2768809.38,0.2158,6993.825836,7850.212673,485285.8743,128600.7567,22762.33393,0.42332,27771.15808,0.77815125,5.54
300529,16489083.54,30076775.78,0.025114,166264.9257,154585.1582,3462707.543,734093.9992,172512.0898,0.35241,312497.7004,0.602059991,6.142849672
2045,5693433.22,5709599.9,-0.040913,89956.24488,42700.74915,3188322.603,636070.3593,155837.238,0.26129,133319.1577,1,6.984805077
300241,2775795.58,3556054,0.148532,33864.70608,26717.03246,804980.7182,198025.2567,41387.27865,0.19691,108388.5259,1.278753601,5.696634289
600776,19913481.33,19913481.33,0.094013,286754.1312,146861.9248,4181831.079,692093.0436,135650.2366,1.10879,292130.7711,1.505149978,6.684182747
42,7191518.76,7220066.17,0.064706,99242.95889,39553.35318,3811504.943,716562.9292,116083.1945,0.81868,50468.26253,1.146128036,6.678191036
2133,2102224.7,2562417.22,0.060898,35948.04237,19708.35656,483511.681,100328.6738,24480.19641,0.55483,120689.8511,1.51851394,6.834782726
2107,2985747.12,3084463.8,0.15074,38217.56314,27244.94247,597149.424,129581.425,22028.84225,0.682,69215.36767,1.51851394,6.299608193
2100,13597849.29,13597849.29,0.045827,240681.9324,88386.02039,3671419.308,596605.6376,99036.53584,0.80261,702192.9373,0.301029996,5.723534438
600884,15168554.96,15168554.96,0.175805,235112.6019,98595.60724,6370793.083,1057551.652,173438.4709,0.61599,424871.2244,1.204119983,6.884296278
603856,946290.15,2653891.11,0.058282,15519.15846,6860.603588,482607.9765,77699.88422,17560.17383,1.07853,110428.4091,1.322219295,5.373310706
2486,2720640,2720640,-0.01506,39449.28,17004,462508.8,104526.9888,27908.70601,1.20655,41789.0304,0.954242509,5.741917036
2235,4518265.45,5008818.29,0.027446,60544.75703,28239.15906,2665776.616,707763.6914,107580.0811,0.17895,80992.59175,1.447158031,5.422329469
600177,34947763.27,34947763.27,0.040299,629059.7389,336372.2215,6989552.654,2009496.388,438070.2126,1.07078,1079885.885,0.602059991,6.740835394
600143,18735970.66,18735970.66,0.142857,249188.4098,170965.7323,6744949.438,1763804.278,396855.9625,0.3528,145578.492,1.462397998,5.971211609
300670,1176552,2647162.21,0.038414,15883.452,8971.209,317669.04,51938.88804,10543.59427,0.65265,104377.6059,1.380211242,5.30553558
603919,6446440,6910441.96,0.034463,109589.48,58017.96,2900898,482999.517,123647.8764,0.15574,155277.6308,0.84509804,4.600478683
603800,2739360,2739360,0.090232,20408.232,17121,986169.6,152856.288,38519.78458,1.13347,139241.6688,1.397940009,4.11
603790,984696.82,3059846.4,-0.048214,16050.55817,10708.57792,482501.4418,95535.28548,22355.2568,1.17796,46203.68064,1.146128036,5.331671485
300619,698920.1,1734816.4,0.077458,4193.5206,5766.090825,384406.055,78611.03825,11870.26678,0.9504,50274.97927,0.84509804,4.72
601699,21717630.79,21717630.79,0.049133,312733.8834,225320.4194,4126349.85,990323.964,174297.0177,0.78775,895635.0938,1.230448921,6.16190683
2088,3349223.52,3862977.71,0.07014,54592.34338,34748.19402,669844.704,161097.6513,28353.18663,0.61489,114923.5869,1.447158031,4.844648793
300280,2183428.11,2640050.97,0.057792,30567.99354,21015.49556,982542.6495,165558.4364,40065.14162,0.27938,33370.24426,0.84509804,5.451441804
300669,724342.5,2421785.51,0.133547,12168.954,6609.625313,123138.225,20502.51446,4592.56324,0.93936,91180.22445,1.113943352,5.104620044
601798,2201620.11,2201620.11,0.016367,26419.44132,20915.39105,1056777.653,181237.3675,49296.56395,1.08872,73313.94966,0,5.186447846
2668,3696802.62,6125229.57,0.052141,65433.40637,36968.0262,1959305.389,458477.4609,122413.4821,0.55452,309017.8318,0.903089987,5.716640629
300317,3149899.78,4030729.92,0.2,46303.52677,32680.21022,1858440.87,305713.5231,51971.29894,0.35568,187348.3267,1.491361694,5.783417542
2121,3974214.2,6027734.35,0.051597,66369.37714,43219.57943,1549943.538,257290.6273,55317.48487,0.23039,156660.8158,1.477121255,4.568603082
600269,9645230.97,9645230.97,0.024814,155288.2186,101274.9252,4147449.317,1009903.909,215109.5326,0.94025,414069.7655,1.361727836,6.186245178
603167,4973915.97,5101583.25,0.132214,71624.38997,44143.50423,2387479.666,557476.5019,134909.3135,0.44804,90808.18185,1.380211242,3.900188069
2655,4820400,4820400,0.0712,78090.48,51819.3,2120976,373291.776,102281.9466,0.79772,11279.736,1.255272505,5.614505997
601009,74388963.49,74388963.49,0.060459,1019128.8,455632.4014,28267806.13,5922105.383,1344317.922,0.23326,1383634.721,0.301029996,6.308708744
600933,3725711.67,11953598.79,0.226033,39430.44851,23285.69794,1415770.435,232186.3513,55260.3516,1.0719,132326.3386,0.301029996,5.531893232
900909,140511.8,140511.8,0.066421,2388.7006,878.19875,39343.304,10327.6173,1714.384472,1.04257,6582.97783,0.77815125,3.812788568
300479,2565291.3,2686588.45,0.131954,32322.67038,27576.88148,1077422.346,212252.2022,46907.73668,0.69189,110069.5288,0,6.207744533
2950,1000800,8802389.16,0.084243,10008,8381.7,440352,130564.368,23240.4575,0.65137,275778.8524,0.602059991,5.055632864
300808,976800,3907200,0.535849,13284.48,7814.4,478632,92375.976,20876.97058,0.48204,78534.72,1.380211242,6.790466375
300236,7896217.42,8042255.51,0.243037,129497.9657,80936.22856,3869146.536,1019520.112,255899.5482,1.07912,107444.5336,1.079181246,5.51604967
300541,3201135.58,4109084.62,0.086166,51218.16928,24808.80075,1920681.348,468646.2489,72171.52233,0.69241,101165.6633,0.477121255,5.430239696
2157,35931441.09,39784305.97,0.108071,481481.3106,305417.2493,19043663.78,3313597.497,685914.6819,0.67712,2032580.192,1.204119983,5.497611827
2175,1447197.63,1447254.17,0.192547,17511.09132,11034.88193,361799.4075,102751.0317,25379.50484,0.56094,50306.55495,0.903089987,6.713989996
603577,1856962.2,2184661.41,0.071717,29897.09142,19962.34365,501379.794,127601.1576,33559.10444,0.69966,95404.16377,0.903089987,5.489569884
2119,4693019.7,4792376.68,0.139161,71333.89944,36957.53014,985534.137,282848.2973,76086.19198,1.02795,57173.05379,1.278753601,5.994761901
600536,35455205.84,35455205.84,0.057687,443190.073,296937.3489,20918571.45,3137785.717,492632.3575,0.50356,534664.5041,1.146128036,6.155268516
300584,1351989.68,3379200,0.046062,18522.25862,13350.89809,310957.6264,82870.20744,14502.2863,0.55531,53154.816,1.361727836,6.068927418
300290,3071536.32,3521892.68,0.184358,54673.3465,16893.44976,1259329.891,362687.0087,58029.92139,0.21542,183279.2951,1.447158031,5.957264413
603345,8131806.07,13668259.62,-0.01996,138240.7032,59972.06977,1788997.335,370322.4484,101098.0284,0.29997,453102.8064,1.361727836,5.682829199
600989,6974253.6,69740253.6,0.009554,119957.1619,34871.268,3766096.944,634587.3351,160550.5958,0.95144,2552493.282,0.954242509,5.892248332
2022,5991839.92,6009670.61,0.07156,107853.1186,54675.53927,1378123.182,226012.2018,49270.65999,0.49482,334979.0398,1.230448921,6.444275887
300726,2835519.4,10530632,0.072972,38279.5119,14177.597,623814.268,149715.4243,38926.01032,0.85537,31275.97704,1,5.672125355
2862,692063.6,1776800,-0.041019,9273.65224,6315.08035,387555.616,90881.79195,14631.9685,0.28562,67358.488,1.301029996,5.601282709
2203,18711950.92,20009101.18,0.021934,327459.1411,112271.7055,5613585.276,1487600.098,238016.0157,0.70107,320945.9829,1.322219295,6.114668887
603025,8673353.05,8770656.7,0.082286,139640.9841,65050.14788,5030544.769,774703.8944,165786.6334,0.51438,251103.9013,0.698970004,5.720595777
678,3189705.87,3189705.87,0.011662,56457.7939,27112.4999,1180191.172,220695.7491,36856.19011,1.1313,12025.19113,1.322219295,5.920588328
2625,4674261.32,19714478.94,-0.055728,58817.78828,50832.59186,1589248.849,462471.415,90181.92593,0.43251,948266.437,0.602059991,5.914882256
603885,26955202.16,29492162.36,0.072961,374677.31,286399.023,7277904.583,1211771.113,226601.1982,0.97225,798057.9135,1.041392685,3.948690007
603767,703903.34,2274308.14,0.075253,4716.152378,6159.154225,211171.002,57332.92704,11294.58663,1.26362,107438.3165,1.113943352,5.83
300399,1847281.51,2722928,0.205599,30480.14492,11083.68906,646548.5285,160344.0351,34313.6235,0.80249,5527.54384,1.278753601,6.041526933
600966,6844343.74,7098643.17,0.092593,89660.90299,53043.66399,3490615.307,605621.7558,102955.6985,0.44675,252569.724,1.322219295,5.77987314
600487,30248913.28,30953953.92,0.050388,468858.1558,310051.3611,17846858.84,4854345.603,1140771.217,0.35289,1609296.064,0.301029996,5.824941832
2636,6197028.89,6238960,0.090331,81181.07846,53449.37418,1921078.956,557112.8972,143178.0146,0.22204,320058.648,1.505149978,5.637325587
2624,51200101.76,57059684.56,0.27942,732161.4552,339200.6742,8704017.299,1784323.546,390766.8566,0.91523,862171.8337,1.477121255,5.574410873
603789,3723200,3723200,0.056047,27737.84,26062.4,1414816,352996.592,67775.34566,0.69687,137088.224,1.505149978,5.91
603728,1947420.8,4609280,0.061303,26874.40704,17283.3596,681597.28,134956.2614,24696.99584,0.36764,227928.896,1.505149978,5.510588489
300768,1459164.7,14588364.7,0.093881,21157.88815,12220.50436,642032.468,170138.604,38791.60172,0.18337,623652.5909,1.255272505,6.030008492
603722,1278922,2722380,0.369385,19823.291,8153.12775,665039.44,113056.7048,25437.75858,0.71399,9963.9108,1.477121255,6.201242241
600477,6073130.59,6075255.19,0.052239,86238.45438,57694.74061,2672177.46,594559.4848,89183.92271,0.99523,336933.6528,1.414973348,6.037247397
600488,4062567.67,4542248.59,0.02716,65001.08272,21836.30123,731262.1806,144058.6496,25642.43962,0.59143,107605.8691,1.322219295,5.208013664
300699,14678211.73,23584925,0.211395,221640.9971,86234.49391,5137374.106,1042886.943,175205.0065,0.31033,1054953.695,1.301029996,5.042210697
603305,2147855.1,13600429.41,0.120462,27707.33079,14498.02193,494006.673,81758.10438,15615.79794,0.89929,287785.0863,1.462397998,6.008259588
300521,1523510,1523520,0.104384,10359.868,8760.1825,258996.7,54130.3103,9418.673992,0.39258,16164.5472,1.146128036,6.46
603042,1540685.72,2074000,0.083866,21569.60008,10592.21433,338950.8584,97617.84722,25185.40458,0.93279,69520.48,1.230448921,5.763450918
300465,4507831.17,4508089.48,0.141403,64461.98573,37753.08605,1532662.598,248291.3408,45933.89806,0.70019,229461.7545,1.322219295,5.832922011
300806,1170736.8,4682902.27,0.686869,19083.00984,8634.1839,234147.36,60527.09256,12044.89142,0.60422,188112.1842,1.204119983,6.704039962
603713,2724364.96,6106583.06,0.079224,47676.3868,19070.55472,953527.736,220741.6709,35980.89235,1.13685,79935.17226,0.477121255,4.696091474
603568,21530960.65,21602530.01,0.05763,385404.1956,137259.8741,4952120.95,1171176.605,310361.8002,0.75812,889160.1352,1.431363764,4.779105829
600309,79972398.11,176359568,0.160297,1103619.094,509824.038,35187855.17,5524493.261,1519235.647,0.15524,7768638.97,0.77815125,6.618650701
2197,3476494.51,4121255.58,0.117318,50756.81985,21293.52887,1321067.914,316395.7654,47775.76057,1.26468,113993.9293,1.322219295,6.555099919
300596,4496221.34,7525932.52,0.099102,79583.11772,45524.24107,2517883.95,735222.1135,177923.7515,0.90117,78645.99483,0.903089987,4.897399774
2173,2314463.22,2838303.72,0.159851,34716.9483,20830.16898,648049.7016,152291.6799,28783.1275,0.3926,16263.48032,1.505149978,6.236434757
300725,6647441.89,9893466.6,0.073021,83757.76781,48193.9537,1994232.567,323065.6759,88843.06086,0.59755,145631.8284,1.397940009,5.314293115
603703,1659308.5,3498331,-0.001311,26217.0743,9748.437438,265489.36,49248.27628,11179.35872,0.178,193177.8378,0.84509804,5.574116087
603616,2417286.4,2417286.4,0.03,39401.76832,21151.256,966914.56,208853.545,43441.53735,0.7594,73292.12365,1.322219295,5.506933462
2787,1217630.18,2267334.37,0.181523,18995.03081,11871.89426,547933.581,103833.4136,27723.52143,1.00235,74413.91402,1.361727836,6.158285852
601689,18274159.15,18388436.47,0.244112,185787.2847,134771.9237,10781753.9,3223744.416,786593.6374,0.81527,251737.6953,0.477121255,7.694019821
600249,2513500,2513500,0.125616,34183.6,25763.375,502700,76410.4,14059.5136,0.95102,61605.885,1.477121255,6.662567896
601108,27291894.61,40699260,0.188679,395732.4718,272918.9461,6277135.76,1145577.276,247444.6917,0.59555,1056959.782,1.255272505,6.493923496
300483,1957207.8,3956246.35,0.079878,35034.01962,13455.80363,1056892.212,165932.0773,45133.52502,0.23687,203271.9375,1.505149978,7.812864967
300472,2231927.3,2852867.29,0.000733,26597.13366,11996.60924,624939.644,99365.4034,26828.65892,0.37691,82191.10662,0.602059991,5.624911162
2217,14984805.51,17296110.02,0.137295,200796.3938,76797.12824,2247720.827,532709.8359,80971.89505,0.50436,547075.9599,1.079181246,5.550798491
2186,3152360.93,3180263.38,0.037223,40350.2199,25612.93256,1828369.339,430580.9794,96019.55841,0.57896,153129.6817,1.146128036,5.751850206
62,14875744.89,14893748.75,0.073097,257350.3866,150616.917,5057753.263,824413.7818,217645.2384,0.90682,728006.4389,1.176091259,6.281070392
2101,3038610.53,3801074.43,0.054653,19143.24634,21270.27371,1154672.001,311761.4404,81993.25882,0.70072,195831.3546,1.342422681,4.93
2842,1473274.4,3520392.51,0.146691,17973.94768,13627.7882,338853.112,65059.7975,16069.76998,0.71156,81074.63951,0.954242509,6.207837742
2011,4430965.34,4448479.07,0.122685,63805.9009,39324.81739,753264.1078,140107.1241,29422.49605,0.51186,104539.2581,1.230448921,5.829696478
300620,896918.15,3561987.91,0.062231,13633.15588,8632.837194,161445.267,27768.58592,4915.039709,0.65159,161001.8535,1.380211242,5.781816535
2777,6915344.8,8164620.79,0.144294,92665.62032,48407.4136,2904444.816,660761.1956,155278.881,1.06246,299723.2292,0.301029996,5.995335171
300416,2782441.02,4357461.72,0.238059,37284.70967,17390.25638,1585991.381,301338.3625,60569.01086,0.53017,218701.0037,1.477121255,5.27296766
300630,8409043.04,15562669.49,-0.083347,115203.8896,87243.82154,4120431.09,706653.9319,194329.8313,0.77166,73922.68008,1.380211242,5.321147994
2972,882922.4,3531689.6,,13597.00496,6732.2833,406144.304,110877.395,20955.82765,0.20063,84336.74765,1.431363764,5.450969264
2282,1970768.39,3668248.72,0.052764,34094.29315,15273.45502,808015.0399,237152.4142,48616.24491,0.94969,52345.90923,0.477121255,5.463705194
2276,8591558.89,8604914.4,0.242152,131450.851,88063.47862,3608454.734,544876.6648,129135.7696,1.02886,386963.0006,1.204119983,5.297379248
300272,1838507.72,2845128.37,0.09417,26106.80962,18385.0772,386086.6212,102892.0845,21092.87733,1.17571,79578.24051,1.477121255,5.625349322
993,2737820,3361363.68,0.071533,40519.736,24640.38,410673,97329.501,14794.08415,0.18723,79529.86467,1.255272505,5.806164914
603896,1874848.32,4347799.87,0.053329,24560.51299,16170.56676,281227.248,58917.10846,15318.4482,0.48691,55347.49235,1.447158031,5.498215432
2921,886329,1468800,0.08,12054.0744,6315.094125,257035.41,38555.3115,9137.608826,0.83695,29214.432,0.903089987,5.608684773
2901,2369420.37,23769844.76,-0.013523,26063.62407,21028.60578,971462.3517,247722.8997,68371.52031,0.88087,1054668.012,0,5.825106306
2099,11423617.45,11525252.6,0.031884,179350.794,89960.98742,3769793.759,565469.0638,127796.0084,0.4949,314754.6485,1.397940009,4.88242371
300780,851844.1,3407144.1,0.152282,14140.61206,5111.0646,442958.932,75967.45684,20891.05063,0.53674,187358.8541,0.602059991,5.115111531
600549,18334842.45,18334842.45,0.076796,289690.5107,126052.0418,6783891.707,1115950.186,294610.849,1.21735,520526.1772,0.77815125,5.357142681
600460,20297593.17,20297593.17,0.057416,296344.8603,187752.7368,3450590.839,664238.7365,116241.7789,1.25328,822864.4271,0.301029996,5.297356757
